"X1","X2"
-0.460516467767888,-0.599574731345148
1.0042583457637,1.21312799457169
2.22444563821664,-0.584734603442078
0.24272419917616,-0.499435567789104
1.7978145054501,2.45783853487938
3.30391022870823,1.835300284999
2.67820354872144,1.48022567615341
2.56331006539846,2.70794481479998
-1.66624558936652,0.69823635901945
-0.639777946607126,2.04527978660816
0.666691367918419,0.724685734477301
0.715232003871642,1.66587492294437
1.30086262743242,2.41507305283163
1.53652630053416,1.68113221882704
0.93709776854623,0.704566063669023
3.06807322662385,1.3001770224555
0,13
1.8889308366477,1.54887914154886
2.04408289537137,1.21559072246017
0.14301194458324,0.488532093512189
2.15967899274412,1.38344112718952
2.52818440776882,1.75032362472261
1.42022681502962,1.77040821426914
3.89609022988322,1.85971239481939
-0.0222011134793283,1.29362074045088
-0.130621279198472,1.01496261002971
0.0436404678277118,1.21964155724297
-0.866468404259173,1.54736877143538
-0.857492156529029,0.792156770094986
1.9898238658871,0.627037030662078
1.2592572275258,0.728685413185887
-1.66026625385859,1.59939063969421
-0.610710379056797,0.393355199726984
2.09507488194968,2.39700866778846
0.891464747823445,1.08810673394778
-0.604054534721095,3.19493138499399
-0.71358225189199,1.57028558388978
1.51725335766874,1.54873118143767
0.770369196343587,0.890569882100145
0.213457622926766,-0.593913738194609
2.44386390871543,0.687404197376553
0.189644207275892,0.88178308590157
-0.728289351467428,-0.336596843893457
-1.5121877076968,0.210157368410612
0.578446517415263,0.320591207228628
0.539421062558821,0.342301216431404
1.14668453945881,1.30633466307022
4.24098758346024,1.88170836099155
1.50240803827281,0.482404112564631
5.22790182885873,1.31264525952426
1.63025095970141,2.02523110573056
-0.286632944314474,0.191421014661199
2.68576643050684,0.485415886572131
-0.663722843182922,-0.270293425145959
0.694435848307805,1.29223647302697
-2.1418832466737,-0.604525369167984
1.91186016232523,1.38683790119508
1.21973210511968,0.417182449978583
0.0929892652439362,0.689881194066155
1.5348864910437,0.67272858334821
0.750669649742827,1.21767569566342
0.530773941918971,1.20259310577213
-2.62671290279566,-0.869821835856291
3.00836734367021,1.33178606570975
-0.465697727189718,-0.556370963533426
3.79747697138843,1.79449724231449
3.09584450564124,2.31096297475068
0.360955486329351,0.0859026466144459
-3.03606504228519,-3.4359081363718
-1.056384516809,-1.4871473440487
2.19605517830159,2.2513365351207
-1.29482149530778,0.875799588476526
-0.107420159698797,0.632584416976737
3.52563602423799,1.11060810574631
0.516921766963464,0.804694701538519
-0.687641797868719,-1.0358809467177
0.986945128360329,1.04143844428732
-0.639079912502003,0.147160445544544
1.17828013018685,1.47647297198332
1.90365737814394,1.02262691199853
3.26309250503291,2.09445395981778
-0.664811864547005,0.637352926865925
1.71729351247613,2.03487071705518
1.66304849695205,1.78259334938283
3.03688338787875,0.67277619031171
-0.583759925542258,0.737190017963581
2.37752241511105,1.71467512624805
4.09246918582811,0.902189238809743
-1.64171379029964,1.45823136883113
1.38330101054687,0.714681893001127
5.96460995419696,2.34279699010051
1.01484849884553,3.21414484159273
1.99577833490125,1.41647892546888
2.3242006746788,1.72286967334109
2.13429294524985,1.72155063249009
0.368310337677589,0.613178125342168
2.83095401073172,0.833016438821512
0.442933976008533,-0.925621226470073
1.51133346526229,0.401112666201744
-0.642833679990734,1.04083756667038
3.24973659642782,2.66571072068877
0.689519970506778,-0.190034909023907
1.35893060526735,0.602309726627162
-2.07524561951804,-0.522646570464525
1.65251944281747,0.499721161745536
1.34854307895925,0.961679294540476
-1.87824735935099,-0.109915526166332
1.05395218983203,2.21170083569809
1.46559039391555,2.93872147973812
1.03698355109918,0.160794939772849
1.80387028822085,0.542116624539817
-0.969561658828517,0.72138277121557
1.24516885622002,1.42251173929915
-0.905123019401864,2.20900724499837
0.624481123052521,0.397536178352434
0.365806642442897,1.81873313174746
4.62942614853011,2.79717532336357
3.86952154733849,2.94612311481389
0.0347064447368662,0.726661459737589
1.15192602874833,1.27416994993018
1.43986597510195,-0.475178946083494
-0.129369639621962,1.98027073721614
2.289542336007,0.765419205759493
-1.10520154219519,0.693643777744895
1.37090656475497,1.17547335289967
2.52834731857438,1.84584451486218
1.76567795741206,0.0318100289113695
4.40830844022493,2.81334989217481
3.36372779358681,1.38542921822406
-1.57518293228104,0.602496489933461
1.84331685386367,0.430438869464489
-0.478919847352544,1.35824345198811
0.406027572759802,-0.666175366432934
0.713685772025365,-0.78430438080498
0.621636753069101,1.23612644245196
1.58032410598724,0.804919811273505
1.02600819344341,3.50491644433446
2.41398151777801,1.86267917898359
0.80104471526685,1.88099595951829
-1.75226609188315,1.03205610238424
-0.128987979589841,2.37592158716943
-1.35218490707113,1.62384885437003
2.84378557146075,1.49292127744812
1.74374968307411,1.22601000882702
1.16368454377014,1.23331371317674
2.00751744784617,2.41127384162869
0.924513455008427,0.251584040365197
0.60034759395203,0.868101152046413
2.44006108775593,1.124547091719
-0.862470870907676,0.675125620048243
1.92432758014702,1.69589214764454
1.93668187190085,0.69231983476213
0.484750300443863,0.496115023289102
3.22355241445273,3.09073839222891
3.77675532865129,1.82142590089034
1.1666196792036,1.1046096833643
0,-13
-1.58866929032158,-1.00903272165898
-0.765220832555189,0.986762496073931
-0.221549143919629,-0.365211677160538
1.58337547140313,1.16859030198019
-0.406788447002821,-1.25735751763033
0.0723208118687703,0.497741897550151
1.10761336954698,0.377510614308213
-3.77630423943079,0.512575628283007
-1.45783274314734,-0.600311830349766
-0.47238065692493,0.469096679685065
2.70807203489854,2.70430651110885
3.84878669700041,1.75602302142327
0.962977577275903,0.358360069192101
0.93419764982642,-0.348492473378813
3.0741038856409,-0.146177546096605
0.924931821241387,1.24332916422716
2.08283111885672,0.928495835577329
0.207184398721715,1.96844770860386
0.44306274900678,0.949126043304944
1.51923842519442,0.894926261845595
1.22328200286684,1.47310039796718
1.47080139961837,0.82297907246879
2.76960446879731,1.66298264858159
0.00321414392841712,0.881102908550383
-0.909960336566215,-0.134235834134937
3.12788016160611,2.45289737112145
-0.0379449957228684,-0.532842054572996
0.763217331342608,1.55466108696495
1.23694996717711,1.06646633447518
-1.36352632676769,1.42552741287066
1.0262408376424,0.453244292103489
4.0530257689827,2.41479343841818
0.380566677269462,0.370115595679167
-0.611873431076705,0.0147498096389366
0.618127091997106,0.888993115949041
2.1704262867224,1.46697765184991
0.896550444281092,0.440269028017924
-1.12013562587597,0.128370869081146
-0.29991940203349,1.06951815603381
3.43453369730773,0.806239139394835
1.61914624639147,1.14772641755141
1.39242489876061,0.934651437489499
1.5651234842002,1.48349604155632
1.85668775900688,0.664179927518303
1.65364546517968,2.68991510939751
0.935487727582924,0.526181233190857
1.73415774584895,1.17132785372948
1.01126009730258,-0.0629039432228957
-2.53236616156977,-0.940392359952386
-0.961467720279468,-0.587527249226458
0.816625424129732,1.72519662724039
-0.53824141325352,-0.50098612117909
2.36710486901796,1.99482061440249
2.57925253798263,0.0701881297634701
3.65509245323331,1.67543646185343
1.89682430407067,1.22088263727892
1.04032254634859,1.31111839933043
2.08918211986115,1.79580727196727
-1.89528297122405,-0.113611911305225
1.92396502030467,1.68451513728415
2.63352620602519,0.430980570273923
1.38582588912277,1.47971007507735
2.2165953941677,1.86413137631726
-0.329437025284786,-1.88779083576185
-1.45371409410629,1.58959611290476
-1.60806812955084,-0.48146100817624
-0.862420902959387,-0.0432374688697188
0.978881030845147,0.33753570261063
-0.390522282808177,0.321900809974595
0.458858206664665,0.0706911320452205
1.06912595851961,-0.00486054007287096
-0.79840112063109,0.305229405799153
0.116711084345215,0.110145188153439
1.2223654515552,1.42156838854562
1.24567640230042,0.088191161269296
1.89771197580038,1.62945876598918
0.487042050514991,0.619163445374496
1.01211545360266,-0.6404444647533
-0.28623785702819,0.807629430301164
0.473728618719831,0.133907703710903
3.35188385895592,2.65809893674294
2.60091424754012,3.72154514039485
-2.05315202371042,-0.771632630885525
