"","V1","V2"
"1",-0.00973417715385022,0.224493314632027
"2",0.0464470357656736,1.57767475017491
"3",-0.0956131113512945,-0.443073147380947
"4",0.0680408144420088,-0.927732404238886
"5",-0.301380000927259,1.86843879424426
"6",-0.00971061055024576,1.0284819368444
"7",0.0883905076724133,-1.3863066810413
"8",0.195218932514612,0.325424963162636
"9",0.254695906622012,-0.763342446340721
"10",-0.126200832696724,1.80247798503562
"11",-0.131719629500035,-0.496169683514395
"12",0.109812829106247,-1.15576646102734
"13",0.15585778656357,2.05441802542451
"14",0.24364876438265,0.835473647225646
"15",0.473957514654568,-1.21414506382888
"16",-0.0840088500272251,0.544429558525325
"17",0.263772339377624,-0.787473836457525
"18",-0.0353474428156329,-0.000157473836724549
"19",0.219185049137666,0.385755588303784
"20",-0.195142374955836,-1.11790340503186
"21",0.238123020411715,-1.60442608127137
"22",0.225710820481053,-1.5177597850127
"23",-0.190058621695406,0.5497275537166
"24",0.227050278777493,0.833630673374813
"25",-0.0348126191965747,0.192001521543057
"26",0.218285783436182,2.33329687707482
"27",-0.0524411657677399,0.47279408531795
"28",-0.335512152232206,-0.207648401379826
"29",0.233865982121299,-0.502389874564137
"30",0.036095172981993,-0.980907614833962
"31",-0.00478341684964309,-1.58390703023084
"32",-0.130548429292458,-0.70405265073409
"33",-0.0305266580504068,0.538081892423112
"34",-0.110282724955708,-1.35920582496839
"35",0.030406857669235,0.282446616006444
"36",-0.0597901449204467,-0.000267795745135563
"37",0.00648796752173908,1.06767917387888
"38",-0.262717168009278,0.705710881062408
"39",-0.0178592488203495,-0.410600028588607
"40",-0.0362360930927357,1.55936875841319
"41",0.109703667912684,1.63167851574831
"42",0.00896351040244519,-0.0118744198617907
"43",-0.182091369632117,-0.621018991324026
"44",0.189088774590827,-1.27985796286404
"45",0.600544816579624,0.288212435737483
"46",-0.205951834224799,1.07560481082581
"47",-0.128832846717464,-0.300002893607256
"48",-0.175647245938598,1.29270757341112
"49",0.1914001293179,-1.34438157544306
"50",-0.0270853408127067,-0.614038932874357
"51",0.311672715143118,0.412984678819924
"52",0.437881808722574,-1.05905747713307
"53",-0.349308822321491,-0.00599451432167105
"54",-0.391729190204782,-0.265858897039006
"55",0.188846430429436,-1.9648400855031
"56",-0.0937358293218653,1.74588927873727
"57",0.0603095607884139,0.90298663230932
"58",-0.0825161181077735,-0.519048102156514
"59",-0.0254876004941491,-0.606835081778057
"60",0.195384159441041,0.871962096325681
"61",-0.0379795654422002,-0.547214859246138
"62",0.0537504406427788,-0.914098725048121
"63",-0.0537887740545354,-1.90699300239205
"64",0.291143069927773,0.352822211800667
"65",0.404084879739118,-1.88836048192542
"66",0.290134080380355,-0.33493318231358
"67",0.288883096926469,1.23337984636861
"68",0.291383025845557,0.550490617544251
"69",0.24191413843452,-2.36324988091806
"70",0.200919754334825,0.88071841083803
"71",0.0598447428265495,-2.20598406016508
"72",-0.0114344848306461,1.0119032629345
"73",0.150938805362062,-0.467799292774692
"74",-0.01753597060746,-0.771377596035186
"75",0.215035491734023,-1.44735558892252
"76",-0.101001354159119,0.136992021269227
"77",-0.269252448463119,-0.756955162583264
"78",0.0776513130858413,-0.148484774126973
"79",-0.164079276048244,-0.676622140050454
"80",-0.0806900342397345,0.169513280315477
"81",-0.155469204659964,0.312105149490236
"82",0.0903600186865222,1.04314364114213
"83",-0.203234181916054,1.08526808653407
"84",0.0554439305719518,-1.2506576492216
"85",0.0090670704249562,0.230495820500326
"86",-0.243466538422928,0.761928189322045
"87",-0.121760347435341,-0.238556988549481
"88",-0.151811046548908,-0.642719070107491
"89",-0.0665444490706337,0.313990924647916
"90",-0.0992972813491971,-0.310890740176219
"91",-0.124031384429851,0.392771607817771
"92",-0.380224877872833,0.963841642157404
"93",-0.147480484817254,1.64602439699222
"94",0.144454846704752,-0.434063346096329
"95",-0.159090446869568,-1.0468129758786
"96",0.149496213110053,0.751643714512724
"97",-0.441078261842844,0.282463462084261
"98",0.0506021734281559,1.04230600895005
"99",-0.252438658364197,-0.941123260897956
"100",-0.0321934929554927,1.85593015826853
"101",-0.0318518997878519,0.34526417128333
"102",0.295524701622846,0.0139878127238098
"103",-0.181081862957715,-0.77864174210268
"104",-0.129918856238534,1.16384571878347
"105",-0.164015417005497,0.110729252154332
"106",-0.252172414152206,-0.0966835643576441
"107",-0.11789003045045,0.507092255194708
"108",-0.0255327665232361,-0.0558900549890807
"109",-0.00815729592276572,-0.537995067715657
"110",0.173361838952275,0.801040429239861
"111",-0.310787982063092,-0.942255871589804
"112",-0.0889278545958394,-0.0719300947639686
"113",0.137939993054219,-1.71251886515063
"114",0.122342849325494,-2.17310489673874
"115",-0.243127726689314,-0.0682987932520857
"116",0.198853176481945,0.889515624038186
"117",0.402336945279083,0.445747457719102
"118",-0.337402068526469,0.993777342165511
"119",-0.0258879429410309,-2.11154777229135
"120",0.18427516662322,-0.134216527743361
"121",-0.0987966736365539,-0.7840197817193
"122",0.0976816129606105,0.0974434331056666
"123",0.22133152528876,-0.695382548167341
"124",-0.403092448576219,-0.197805013114646
"125",0.135636933914646,0.177067901373354
"126",0.178708537620874,1.21959338815304
"127",0.0117230939934983,-0.212827315769448
"128",0.0929347168633446,2.89531569584972
"129",-0.0678709011287372,-1.81961659172487
"130",-0.264500324559227,1.82819823815032
"131",-0.0869859887290159,0.616695042073311
"132",0.0292914722983972,0.607687555269261
"133",-0.0126238709180849,1.10321192440959
"134",0.138874075970657,0.251115859536286
"135",-0.0808703922723512,0.122156992404663
"136",-0.131785651078275,-0.270061460707185
"137",0.291979791156852,-0.104613347923814
"138",0.218851531663096,-1.95502898717261
"139",0.538859871758409,1.5319036809263
"140",-0.0296802871874544,-2.18552082371138
"141",-0.0234712853598231,0.243888078843397
"142",0.158928899374039,0.770390873983369
"143",0.245057039874719,0.740478063677418
"144",0.13298798319221,0.332094448527022
"145",0.325062791345904,-0.842646425269228
"146",0.1142163575516,0.900749024192151
"147",0.123301328701408,0.832420658989352
"148",0.106061401253464,-0.234387088818029
"149",0.181948331392949,1.21817144172311
"150",-0.348878981752452,0.812737231612962
"151",-0.130231094342188,-0.162773180257456
"152",-0.460752058835159,0.512114251764574
"153",-0.0894887679215801,0.00148461350356739
"154",-0.205314874428458,-0.685803659788526
"155",-0.513053416074503,1.14107497778631
"156",-0.116879749414049,0.29283380524464
"157",-0.0711372093929615,0.448321577218918
"158",-0.122653641011894,0.621260772197373
"159",0.455341654335772,-0.0576973263443466
"160",0.182456007496465,0.903347975668479
"161",0.0469885390687768,-0.915568169600315
"162",-0.113678997098139,-0.324089851975759
"163",0.171133753621912,1.94903211476142
"164",0.0165817976731003,-0.0302478475209496
"165",-0.0221515902462239,-2.04239225221279
"166",0.398568813814394,-0.923822147592029
"167",0.257515940101009,-0.0509416443930702
"168",-0.0837472201404706,0.205775108761143
"169",-0.0872071969253616,0.495249136931018
"170",-0.183118770975684,0.939332970583438
"171",0.163369902968468,0.405067715635479
"172",-0.0269554752888579,-0.789535660230388
"173",-0.0132984924842944,-1.43974274814697
"174",0.000693494691511665,-0.324909556729551
"175",-0.0415942211970177,-0.693074984658058
"176",0.104243349468609,0.0834858699882655
"177",0.140971152474791,-0.768892416499257
"178",0.344909893108942,0.858194886460269
"179",0.109084918673327,0.723700562274441
"180",-0.0512804068367658,-1.74272957898926
"181",0.0773609700122163,-0.08393988000424
"182",0.389849283660595,0.987965797987705
"183",-0.0180702144826759,-1.75576871302633
"184",-0.215461728650698,1.28100552861366
"185",0.016402386585941,-0.511028120021887
"186",-0.115657666338995,-0.361086544891917
"187",-0.156676254730026,0.588117129176963
"188",0.0467621226346059,1.25222536128353
"189",0.179659844308236,-0.473176852901032
"190",-0.280266796981388,1.26293223637912
"191",-0.0555772599478187,0.268153562967771
"192",-0.00983280142736519,-0.290488401242251
"193",-0.140444547066778,0.311562728694761
"194",0.392345286090398,1.20174940136798
"195",-0.0474662366542459,0.239051528153732
"196",-0.0254832564670214,-0.531022982677852
"197",0.158459474739203,-1.68528290985805
"198",0.0196733590594421,-0.123683808240065
"199",-0.107716205091341,0.316727708559865
"200",0.0994015960698393,-0.277250797133185
"201",-0.140138875585205,1.13657512123553
"202",-0.243383449924548,-0.671115794589818
"203",0.45429853024222,-0.231179660181316
"204",-0.327068728282672,-0.491407804024332
"205",-0.0905030093346506,0.635507824374983
"206",0.542933039486474,1.50064627193787
"207",-0.0471883287569475,0.0364395621207129
"208",-0.20306278311137,-0.951213201381514
"209",-0.0710961511781438,-0.856700475199839
